ID;ART;NAME;FNAME;PARENT;EDIZM;VEDIZM;OEDIZM;VN;NDA;SZ;PROIZV;STRANA;OPIS;KOMMENT;PR;UPAK;IDS;KO;SO;FILES;
3064426;42992;Очищающая жидкость ''MAKROFLEX Профессионал" , 500мл;Очищающая жидкость ''MAKROFLEX Профессионал" , 500мл;2609226;шт.;1;0;1;1;0;;;Перед использованием см. инструкцию, есть оптовые цены.;;0;0;0;5;0;3064426_63398285389187.jpg;
1568650;62757;Клей обойный KLEO ULTRA (стекло и флизелиновые обои 50 м2);Клей обойный KLEO ULTRA (стекло и флизелиновые обои 50 м2);1551954;шт.;1;0;1;1;0;;Франция;Время приготовления 5 минут. На площадь 50 кв.м. для стеклообоев и флизелиновых обоев;;0;0;0;9;0;;
1568652;62758;Клей обойный KLEO SMART  (виниловые обои) 5-6 рул.;Клей обойный KLEO SMART  (виниловые обои) 5-6 рул.;1551954;шт.;0;0;1;1;0;;Франция;На 5-6 рулона Для всех видов виниловых обоев Время приготовления 7 минут;;0;0;0;8;0;;
1568830;62847;Компакт "Лига" н/п;Компакт "Лига" н/п;200005109;шт.;30;0;1;1;0;;россия;В комплекте:компакт, сиденье,арматура для нижней подводки воды. Косой выпуск,  круговой смыв.;;0;0;0;0;0;1568830_63501281330453.jpg;
3232961;84972;Шкаф навесной "Талви" 35*60 см.;Шкаф навесной "Талви" 35*60 см.;2611167;шт.;0;0;1;1;0;;;;;0;0;0;2;0;;
1568832;62848;Тюльпан "Ирис" c отв.;Тюльпан "Ирис" c отв.;200005111;шт.;20;0;1;1;0;;;Срок безопасной службы 10 лет. Вес 22,8 кг.;;0;0;0;0;0;;
2983827;10986;Клей для плитки "Старатели-Плюс"  5кг;Клей для плитки "Старатели-Плюс"  5кг;2608068;шт.;5;0;1;1;0;;Россия;Перед использовавнием изучи инструкцию! Есть оптовые цены!;;0;0;0;5;0;2983827_63387401064984.jpg;
3033574;468476;Клей Момент Монтаж Экспресс, 400 г;Клей Момент Монтаж Экспресс, 400 г;2601403;шт.;0;0;1;1;0;;Россия;Для приклеивания плитнтусов и декоративных фризов, изоляционных панелей, профилей,  плитки, настенных табличек, подоконников, дверных наличников и т.д. Идеален для жилых  помещений и детских комнат.;;0;0;0;12;0;3033574_63385243501046.jpg;
3033576;468477;Клей Момент Монтаж Экспресс, 125 г;Клей Момент Монтаж Экспресс, 125 г;2601403;шт.;0;0;1;1;0;;Россия;Для приклеивания плитнтусов и декоративных фризов, изоляционных панелей, профилей,  плитки, настенных табличек, подоконников, дверных наличников и т.д. Идеален для жилых  помещений и детских комнат.;;0;0;0;12;0;3033576_63385245728875.jpg;
3065666;43612;Полотенцесушитель "М-образный" 32ПС м-обр 600/600/632;Полотенцесушитель "М-образный" 32ПС м-обр 600/600/632;2584868;шт.;4;0;1;1;0;;Россия-Финляндия;Нержавеющая сталь  толщина стенок 2 мм, рабочее давление 5-8 атм, макс.возможное 15 атм,   макс.t 115 гр. Боковое подключение НР32 мм;;0;0;0;3;0;3065666_63577488955984.jpg;
2983829;10987;Клей для плитки ''Старатели-Люкс''  5кг;Клей для плитки ''Старатели-Люкс''  5кг;2608068;шт.;5;0;1;1;0;;Россия;Перед использованием изучи инструкцию! Есть оптовые цены.;;0;0;0;0;0;2983829_63387401189890.jpg;
3231723;84348;Валик в сборе искуственный мех 100мм. Лакра 0316010;Валик в сборе искуственный мех 100мм. Лакра 0316010;2610185;шт.;0;0;1;1;0;;;;;0;0;0;11;0;;
1570526;63694;Тумба/раковина 1 арт. 02 (60) Уют;Тумба/раковина 1 арт. 02 (60) Уют;2608612;шт.;25;0;1;1;0;;Россия;Комплектуется раковиной "Уют 60";;0;0;0;1;0;1570526_63526523893281.jpg;
1978153;5119;Саморезы для крепления ГВЛ 3,9*45 уменьшенная головка;Саморезы для крепления ГВЛ 3,9*45 уменьшенная головка;1221754;кг.;1;0;1;1;0;;Россия;Саморезы для крепления ГВЛ 3,9*45 уменьшенная головка с насечками для раззенковки,  двухзаходная резьба;;0;0;0;4,2;0;1978153_63397438655890.jpg;
2992392;14869;Гвозди шиферные 5,0*120;Гвозди шиферные 5,0*120;2553575;кг.;0;0;1;1;0;;;;;0;0;0;16,854;0;2992392_63398201511125.jpg;
1571086;63974;Саморезы 025мм по дереву (крупный шаг) (750);Саморезы 025мм по дереву (крупный шаг) (750);1221754;кг.;1;0;1;1;0;;тайвань;минкол-во 100грамм      в 1 кг-750 шт;;0;0;0;22,1997;0;1571086_63397438086031.jpg;
1571088;63975;Саморезы 035мм по дереву (крупный шаг) (585);Саморезы 035мм по дереву (крупный шаг) (585);1221754;кг.;1;0;1;1;0;;тайвань;в 1 кг-585 шт;;0;0;0;51,3542;0;1571088_63397438173437.jpg;
1571090;63976;Саморезы 045мм по дереву (крупный шаг) (475);Саморезы 045мм по дереву (крупный шаг) (475);1221754;кг.;1;0;1;1;0;;тайвань;;;0;0;0;21,4825;0;1571090_63397438251500.jpg;
1571092;63977;Саморезы 051мм по дереву (крупный шаг) (420);Саморезы 051мм по дереву (крупный шаг) (420);1221754;кг.;1;0;1;1;0;;РОССИЯ;;;0;0;0;46,1445;0;1571092_63397438286484.jpg;
1571094;63978;Саморезы 065 мм по дереву (крупный шаг) (250);Саморезы 065 мм по дереву (крупный шаг) (250);1221754;кг.;1;0;1;1;0;;тайвань;;;0;0;0;44,0635;0;1571094_63397438311500.jpg;
1571096;63979;Саморезы 075мм по дереву (крупный шаг) (215);Саморезы 075мм по дереву (крупный шаг) (215);1221754;кг.;1;0;1;1;0;;тайвань;;;0;0;0;45,858;0;1571096_63397438339515.jpg;
1571098;63980;Саморезы 090мм по дереву (крупный шаг);Саморезы 090мм по дереву (крупный шаг);1221754;кг.;1;0;1;1;0;;Россия;;;0;0;0;36,0571;0;1571098_63397438369968.jpg;
1571100;63981;Саморезы с прессшайбой 4,2х32мм острый наконечник;Саморезы с прессшайбой 4,2х32мм острый наконечник;1221754;кг.;1;0;1;1;0;;тайвань;Саморезы для гипсокарт. профилей 4,2х32мм.острый  до 1мм(без предв.  сверления)полусферическая головка с прессшайбой, цинк;;0;0;0;4,316;0;1571100_63397438961921.jpg;
2992234;14790;Грунтовка  "Бетон-контакт", 6 кг.;Грунтовка  "Бетон-контакт", 6 кг.;1329343;шт.;6;0;1;1;0;;Россия;Придает хорошие сцепляющие свойства гладким поверхностям. Перед применением изучить инструкцию.;;0;0;0;0;0;2992234_63387396900312.jpg;
3063336;42447;Профиль стыкоперекрывающий ПС 01.1350.01п(серебро);Профиль стыкоперекрывающий ПС 01.1350.01п(серебро);2574709;шт.;0;0;1;1;0;;Россия;;;0;0;0;5;0;;
3219074;78035;Клеенка ПВХ "LACE" ( 1,32*22м ) VL071G (30312);Клеенка ПВХ "LACE" ( 1,32*22м ) VL071G (30312);2610237;п.м.;0;0;1;1;0;;;;;0;0;0;0;0;3219074_63578106300542.jpg;
3219166;78081;Межвенцовый утеплитель из джута 8*150мм/20м;Межвенцовый утеплитель из джута 8*150мм/20м;2610461;шт.;0;0;1;1;0;;;;;0;0;0;32;0;3219166_63578704936130.jpg;
